brewery_name,type,state,state_breweries,state_Brewpub,state_Microbrewery,state_RegionalBrewery,state_ContractBrewery,state_MultitapBar,state_BOP-BrewOnPremise
Goose Island Brewing Co. (#2),Microbrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Goose Island Brewing Co. (#1),Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Golden Prairie Brewing Co.,Microbrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Glen Ellyn Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Galena Main Street Brewpub,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Galena Beer Co,ContractBrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Founders Hill Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Flossmoor Station Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Flatlanders Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Evansville Brewing Company,Microbrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Emmetts Tavern and Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Emmetts Alehouse (#2),Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Elmwood Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
"Drinking and Writing Brewery, The",Microbrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Destihl Restaurant and Brew Works,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Copper Dragon Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Chicago Brewing Company,Microbrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Carlyle Brewing Co,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Capitol City Brewing Co.,Microbrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Brockway Chophouse and Brewery,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
BrewBakers Ale House & Deli,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Brass Restaurant & Brewery–Transitioning to a new name,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Box Office Brewery & Restaurant,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Blue Cat Brewpub,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
"Beverly Brewing Company, LLC",ContractBrewery,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Bent River Breing Co,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Americas Brewing Co.,Brewpub,Illinois,74,48,16.0,1.0,8.0,0.0,1.0
Warbird Brewing Co,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Upland Brewing Co.,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Three Floyds Brewing Company,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Terre Haute Brewing Co,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Sun King Brewing Co,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Shoreline Brewery,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Rock Bottom Brewery (#9),Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Ram/Big Horn Brewery - Indianapolis,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Power House Brewing Co's Columbus Bar,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Oaken Barrel Brewing Company,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
New Albanian Brewing Co,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Mishawaka Brewing Company - Production,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Mishawaka Brewing Company,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Main Street Brewery Inc.,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Mad Anthony Brewing Co.,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Little Cheers Restaurant & Pub,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Lafayette Brewing Co.,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Indianapolis Brewing Co.,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Half Moon Restaurant & Brewery,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Great Crescent Brewery,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Granite City Food & Brewery,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Fort Wayne Brewing Co.,ContractBrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Circle V Brewing Co.,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Brugge Brasserie (#2),Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Brugge Brasserie,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Broad Ripple Brewing Co.,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Bloomington Brewing Company,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Bee Creek Brewery,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Barley Island Brewing Co,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Back Road Brewing Co,Microbrewery,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Alcatraz Brewing Company ,Brewpub,Indiana,31,20,10.0,0.0,1.0,0.0,0.0
Tallgrass Brewing Co.,Microbrewery,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Safari Grill And Brewing Co,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Rock Bottom Brewery (#6),Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
River City Brewing Company,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Pony Express Brewing Company,Microbrewery,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Overland Park Brewing Company,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Mo's Place Grill & Brewpub,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Miracle Brewing Company,Microbrewery,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Little Apple Brewing Co.,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Kaw River Brewery,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
High Noon Saloon,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Hank Is Wiser Brewery,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Great PlainsBrewing Co,ContractBrewery,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Granite City Food and Brewery (#9),Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Granite City Food and Brewery (#14),Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Granite City Food and Brewery (#13),Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Granite City Food and Brewery (#12),Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Gellas Diner & Liquid Bread Brewing,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Free State Brewing Company,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Free State Brewing Co - Production Facility,Microbrewery,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
FMI Brewing Company,Microbrewery,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Dave's Brewpub,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Blind Tiger Brewery & Restaurant,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Bayou State Brewing Co.,Microbrewery,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Barley's,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
23rd Street Brewery,Brewpub,Kansas,26,19,6.0,0.0,1.0,0.0,0.0
Silo Brewpub & Restaurant,Brewpub,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Oldenberg Brewing Co.,Brewpub,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Oertel Brewing Company,ContractBrewery,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Lexington Brewing Company,Microbrewery,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Jack Daniel's Brewery,Microbrewery,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Hofbrauhaus Newport,Brewpub,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Cumberland Brews,Brewpub,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Browning's Brewery at Louisville Slugger Field,Brewpub,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Brownings Brewery at Louisville Slugger Field,Microbrewery,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Bluegrass Brewing Company,Microbrewery,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Bluegrass Brewing Company,Brewpub,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Alltechs Lexington Brewing Co,Microbrewery,Kentucky,12,6,5.0,0.0,1.0,0.0,0.0
Red River Brewing Co,Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Pelican Brewing Co.,ContractBrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Old River Brewhouse,Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
New Orleans Lager and Ale Brewing,Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
New Orleans Beer Co,ContractBrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Louisiana Brewing Company,Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Lafourche Brewing Company,Brewpub,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Covington Brewhouse,Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Gordon Biersch Brewery Restaurant-New Orleans,Brewpub,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Dixie Brewing Co.,ContractBrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Crescent City Brewhouse,Brewpub,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Bayou Teche Brewery,Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Acadian Brewing Co. LLC,Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Abita Brewing Company (Pub),Brewpub,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Abita Brewing Company (Brewery),Microbrewery,Louisiana,15,4,8.0,0.0,3.0,0.0,0.0
Theo's Pub,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
The Moose's Tale,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sunday River Brewing Co.,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sugarloaf Brewing Co.,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Stone Coast Brewpub,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sparhawk Brewers,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Slopes Northern Maine Restaurant & Brewing,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Shipyard Brewing Company,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sheepscot Valley Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sebago Brewing Co & Corporate Offices,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sebago Brewing Co - South Portland,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sebago Brewing Co - Gorham,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sebago Brewing Co - Downtown,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sea Dog Brewing Company (Bangor),Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Sea Dog Brewing Company,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Rocky Bay Brewing Co,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Oak Pond Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Narrow Gauge Brewing Company,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Maine Coast Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Maine Beer Co,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Lompoc Cafe & Brewpub,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Liberal Cup Public House and Brewery,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Lake St. George Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Kennebunk Port Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Kennebec River Brewery,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Kennebec Brewing Co,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Growstown Brewery,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Gritty McDuff's Brew Pub (#2),Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Gritty McDuff's Brew Pub (#1),Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Gritty McDuffs - Lwiston/Auburn,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Great Falls Brewing Co.,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Freeport Brewing Co,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Federal Jack's Brew Pub,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
D.L. Geary Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Casco Bay Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Bray's Brewpub & Eatery,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Bloomfield's Tavern,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Berwick Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Bellfast Bay Brewing Co.,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Bear Brewpub,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Bar Harbor Brewing Company,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Atlantic Brewing Co.,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Andrew's Brewing Co.,Brewpub,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Allagash Brewing Co.,Microbrewery,Maine,44,24,20.0,0.0,0.0,0.0,0.0
Tuppers Hop Pocket Ale,ContractBrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Southern Boys Concepts Inc,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
South Baltimore Brewing Co.,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Sisson's,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Ryleighs PubBrew Brewpub and Raw Bar,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Ruddy Duck Brewery & Grill ,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Rocky Run Tap and Grill,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Rock Bottom Brewery - Bethesda,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Red Brick Station/White Marsh Brewing Co.,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Pratt Street Ale House/Olivers Breweries,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Oxford Brewing Company,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Oliver Breweries,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Olde Town Tavern & Brewery,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Mt. Airy Brewing Co.,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
"Mighty Oaks Brewing, INC",ContractBrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Johanssons Dining House,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Hook and Ladder  Brewing Co,ContractBrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Growlers Restaurant and Brewery,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Gordon Biersch Brewery Restaurant - Rockville,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Globe Brewing Co.,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Frederick Brewing Company,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Franklins General Store & Brewery,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Fordham Brewing Co./Ramshead Tavern,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Flying Barrel,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Firehouse Pub & Grill,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Evolution Craft Brewing Co,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Ellicott Mills Brewing Co.,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
DuClaw Brewing Company,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Coastal Brewing Co.,RegionalBrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Clipper City Brewing Co.,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Clay Pipe Brewing Co,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Chesapeake U-Brew,BOP-BrewOnPremise,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Champion Billiards & Cafe,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Castlebay Irish Pub,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Capitol City Brewing Co. (Baltimore),Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Brimstone Brewing Co.,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Brewers Art,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Brewers Alley,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Brauhaus Schloss,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Barley And Hops Grill,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Bare Bones Grill & Brewery,Brewpub,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Baltimore Brewing Company,Microbrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Baltimore - Washington Beer Works,ContractBrewery,Maryland,43,26,11.0,1.0,4.0,0.0,1.0
Wachusett Brewing Co.,RegionalBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
The Pilgrim Brewery,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
The Brewhouse of Danvers,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Slesar Bros Brewing Co - Corp,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Slesar Bros Brewing Co - Boston Beer Works,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Sleasr Bros Brewing Co - Salem Beer Works,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Sherwood Forest Brewers,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Salem Beer Works,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Rock Bottom Brewery - Staurt Street,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Rock Bottom Brewery - Braintree,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Pretty Things Beer & Ale Project,ContractBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Pittsfield Brew Works,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Pioneer Brewing ,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
People's Pint,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Peak Organic Co,ContractBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Paper City Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Panther Brewing Co.,ContractBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Ould Newbury Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Opa Opa Steakhouse & Brewery,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Olde Time Brewers,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Old Salem Village Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Old Marlborough Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Old Harbor Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Offshore Brewing Co.,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Northampton Brewery,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
North East Brewing Co.,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
New Century Brewing Co,ContractBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Nashoba Valley Winery and Brewery,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Moonlight Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Middlesex Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Mayflower Brewing Co,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Massachusetts Bay Brewing Co.,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Main Street Brewing Co.,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Lowell Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
John Harvard's Brewhouse (#1),Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
John Harvard's Brewhouse,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Ipswich Brewing Company,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
High & Mighty Brewing Co,ContractBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Haverhill Brewery Inc. / The Tap,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Harpoon Brewery,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Gardner Ale House,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Fort Hill Brewery,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Dornbusch Brewing Co.,ContractBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Deja Brew Inc,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Concord Junction Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Concord Brewery,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Commonwealth Brewing Company,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Coastal Brewing Inc.,ContractBrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Clamtown Brewery Inc.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Cisco Brewers,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Cape Cod Brew House,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Cape Ann Brewing Co,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
"Cambridge Brewing Company, Inc.",Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Buzzards Bay Brewing Co.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Brewster Court Bar & Grill,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Brewhouse Café & Grill,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Brewery on Martha's Vineyard,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Brewery at 34 Depot St.,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Brew Moon Restaurant & Microbrewery (#3),Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Brew Moon Restaurant & Microbrewery (#2),Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Brew Moon Restaurant & Microbrewery (#1),Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Boston Beer Works,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Boston Beer Company,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Boston Beer Company,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Blue Hills Brewery,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Berkshire Brewing Company,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Barrington Brewery & Restaurant,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Back Bay Brewing Co.,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Atlantic Coast Brewing Ltd.,Microbrewery,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Arrowhead Brewing Co.,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Amherst Brewing Co,Brewpub,Massachusetts,71,33,30.0,1.0,7.0,0.0,0.0
Walldorff Brewpub & Bistro,Brewpub,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Vierling Restaurant & Marquette Harbor Brewery,Brewpub,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Via Maria,Brewpub,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Tri City Brewing Co.,Microbrewery,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Traverse Brewing Company Ltd.,Microbrewery,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Travelers Club International Restaurant Tuba Muse,ContractBrewery,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Traffic Jam & Snug,Brewpub,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Tahquamenon Falls Brewery & Pub,Brewpub,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Sports Brewpub,Brewpub,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Shorts Brewing Co,Microbrewery,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
Sherwood Brewing Company,Microbrewery,Michigan,94,55,29.0,1.0,9.0,0.0,0.0
