HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,class,CommonName,Female maturity (days),Male maturity (days),diff male/female maturity,Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Histrionicus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Lophodytes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Melanitta,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Mergellus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Mergus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Netta,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Oxyura,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Plectropterus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Polysticta,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Somateria,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Anseriformes.Anatidae.Tadorna,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Apodidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Apodidae.Aeronautes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Apodidae.Apus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Apodidae.Chaetura,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Apodidae.Cypseloides,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Amazilia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Archilochus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Calothorax,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Calypte,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Cynanthus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Eugenes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Lampornis,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Lamprolaima,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Selasphorus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apodiformes.Trochilidae.Stellula,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apterygiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apterygiformes.Apterygidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Apterygiformes.Apterygidae.Apteryx,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Bucerotidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Bucerotidae.Buceros,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Bucerotidae.Bycanistes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Bucerotidae.Ceratogymna,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Bucorvidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Bucorvidae.Bucorvus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Upupidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Bucerotiformes.Upupidae.Upupa,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Caprimulgiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Caprimulgiformes.Caprimulgidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Caprimulgiformes.Caprimulgidae.Caprimulgus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Caprimulgiformes.Caprimulgidae.Chordeiles,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Caprimulgiformes.Caprimulgidae.Phalaenoptilus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Casuariiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Casuariiformes.Casuariidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Casuariiformes.Casuariidae.Casuarius,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Casuariiformes.Dromaiidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Casuariiformes.Dromaiidae.Dromaius,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Aethia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Alca,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Brachyramphus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Cepphus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Cerorhinca,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Fratercula,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Ptychoramphus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Synthliboramphus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Uria,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Burhinidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Burhinidae.Burhinus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Charadriidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Charadriidae.Charadrius,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Charadriidae.Pluvialis,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Charadriidae.Vanellus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Haematopodidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Haematopodidae.Haematopus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Anous,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Chlidonias,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Chroicocephalus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Gelochelidon,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Gygis,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Hydrocoloeus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Hydroprogne,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Ichthyaetus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Larosterna,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Larus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Leucophaeus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Onychoprion,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Pagophila,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Procelsterna,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Rissa,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Rynchops,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Sterna,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Sternula,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Laridae.Thalasseus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Recurvirostridae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Recurvirostridae.Himantopus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Recurvirostridae.Recurvirostra,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Actitis,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Arenaria,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Bartramia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Calidris,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Gallinago,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Limicola,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Limnodromus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Limosa,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Lymnocryptes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Numenius,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Phalaropus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Philomachus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Scolopax,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Tringa,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Scolopacidae.Xenus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Stercorariidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Charadriiformes.Stercorariidae.Stercorarius,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Anastomus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Ciconia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Ephippiorhynchus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Jabiru,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Leptoptilos,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Mycteria,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coliiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coliiformes.Coliidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coliiformes.Coliidae.Colius,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Caloenas,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Columba,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Columbina,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Geopelia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Leptotila,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Leucosarcia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Patagioenas,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Streptopelia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Columbiformes.Columbidae.Zenaida,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Alcedinidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Alcedinidae.Alcedo,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Alcedinidae.Ceryle,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Alcedinidae.Chloroceryle,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Alcedinidae.Dacelo,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Alcedinidae.Halcyon,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Coraciidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Coraciidae.Coracias,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Meropidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Meropidae.Merops,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Momotidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Momotidae.Momotus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Todidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Coraciiformes.Todidae.Todus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Cuculiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Cuculiformes.Cuculidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Cuculiformes.Cuculidae.Coccyzus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Cuculiformes.Cuculidae.Cuculus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Cuculiformes.Cuculidae.Geococcyx,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Cuculiformes.Cuculidae.Saurothera,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Eurypygiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Eurypygiformes.Eurypygidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Eurypygiformes.Eurypygidae.Eurypyga,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Falconiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Falconiformes.Falconidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Falconiformes.Falconidae.Caracara,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Falconiformes.Falconidae.Falco,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Cracidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Cracidae.Crax,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Cracidae.Mitu,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Cracidae.Ortalis,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Megapodiidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Megapodiidae.Alectura,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Megapodiidae.Macrocephalon,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Numididae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Numididae.Numida,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Odontophoridae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Odontophoridae.Callipepla,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Odontophoridae.Colinus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Alectoris,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Bonasa,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Centrocercus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Chrysolophus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Coturnix,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Dendragapus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Falcipennis,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Francolinus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Gallus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Lagopus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Lyrurus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Meleagris,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Pavo,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Perdix,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Phasianus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Polyplectron,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Syrmaticus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Tetrao,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Tetrastes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Galliformes.Phasianidae.Tympanuchus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gaviiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gaviiformes.Gaviidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gaviiformes.Gaviidae.Gavia,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Gruidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Gruidae.Anthropoides,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Gruidae.Balearica,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Gruidae.Grus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Rallidae,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Rallidae.Fulica,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Rallidae.Gallinula,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Rallidae.Gallirallus,,,,,,,,,,,,,,,,,,,,,,,,
9999,,,,,,,,Animalia.Chordata.Aves.Gruiformes.Rallidae.Rallus,,,,,,,,,,,,,,,,,,,,,,,,
